"","Date","ColonyID","Timepoint","Phenotype","Species","Dilution","mean_A235","mean_A280","mean_A310","mean_A320","mean_A330","mean_A334","prot.mg.ml","mycro.mg.ml","paly.mg.ml","aster.mg.ml","shin.mg.ml","X","Without_wax_weight_g","With_wax_weight_g","delta.mass.g","surface.area.cm2","Notes","prot.mg.cm2","mycro.mg.cm2","paly.mg.cm2","aster.mg.cm2","shin.mg.cm2"
"308","8/6/23","226","April_2023","Resistant","Porites compressa",8,0.518333333333333,0.278333333333333,0.201333333333333,0.200666666666667,0.186,0.178666666666667,0.0956175298804781,0.723353293413174,0.720958083832335,0.668263473053892,0.641916167664671,41,5.852,6.041,0.189,5.66844239098623,"",6.74735832422155,51.044237095074,50.8752164424413,47.156762084522,45.2975349055624
"309","8/6/23","233","April_2023","Susceptible","Porites compressa",8,0.464,0.246333333333333,0.21,0.222333333333333,0.209,0.195666666666667,0.0867197875166003,0.852503382949932,0.902571041948579,0.848443843031123,0.794316644113667,42,6.432,6.774,0.342,10.2571814694036,"",3.38181742324746,33.245132124956,35.1976240116598,33.08682197198,30.9760199323003
"310","8/6/23","234","April_2023","Resistant","Porites compressa",8,0.572666666666667,0.367333333333333,0.260333333333333,0.281666666666667,0.278666666666667,0.270666666666667,0.0818061088977424,0.708711433756806,0.766787658802178,0.758620689655172,0.736842105263158,43,9.201,9.483,0.282,8.45767594845564,"",3.86896397527172,33.5180225904122,36.2646979371298,35.8784467164976,34.8484434614785
"311","8/6/23","235","April_2023","Susceptible","Porites compressa",8,0.603333333333333,0.383666666666667,0.290666666666667,0.317333333333333,0.309,0.295666666666667,0.0875166002656042,0.757602085143354,0.827106863596872,0.805386620330148,0.770634231103388,44,8.01,8.643,0.633000000000001,18.9847832460015,"",1.84393151360391,15.9623014985524,17.4267328286948,16.9690980380253,16.2368823729541
"312","8/6/23","236","April_2023","Resistant","Porites compressa",8,0.409333333333333,0.242333333333333,0.188666666666667,0.199666666666667,0.194333333333333,0.187,0.0665338645418327,0.778541953232462,0.823933975240715,0.801925722145805,0.771664374140303,45,4.782,5.027,0.245,7.34798087720437,"",3.62188555760893,42.3812726920796,44.8522656228899,43.6542084443152,42.006879823775
"313","8/6/23","237","April_2023","Susceptible","Porites compressa",8,0.379,0.207333333333333,0.151,0.149333333333333,0.139333333333333,0.134333333333333,0.0683930942895086,0.728295819935691,0.720257234726688,0.672025723472669,0.647909967845659,46,2.238,2.456,0.218,6.53820339277776,"",4.18421331860414,44.5563269408341,44.0645352527454,41.1137851242134,39.6384100599473
"314","8/6/23","238","April_2023","Resistant","Porites compressa",8,0.38,0.209333333333333,0.163,0.171,0.164666666666667,0.158666666666667,0.0679946879150066,0.778662420382166,0.81687898089172,0.786624203821656,0.75796178343949,47,2.137,2.353,0.216,6.47821987541283,"",4.19835629062674,48.078789257368,50.4384844356437,48.5703924195088,46.800621035802
"315","8/6/23","46","April_2023","Resistant","Porites compressa",8,0.692666666666667,0.382333333333333,0.302333333333333,0.328666666666667,0.325666666666667,0.314,0.123638778220452,0.79075850043592,0.859633827375763,0.85178727114211,0.821272885789015,20,7.104,7.386,0.282,8.45767594845564,"",5.84741146262658,37.3983824991692,40.6557939847639,40.2846964737468,38.841539486458
"316","8/7/23","209","April_2023","Susceptible","Montipora capitata",8,0.555333333333333,0.224666666666667,0.212333333333333,0.227333333333333,0.192666666666667,0.162666666666667,0.131739707835325,0.945103857566765,1.01186943620178,0.857566765578635,0.724035608308605,28,2.212,2.546,0.334,10.0172473999439,"",5.26051529229729,37.7390642292436,40.4050891747946,34.2436093006323,28.9115594095304
"317","8/7/23","210","April_2023","Resistant","Montipora capitata",8,0.385,0.163333333333333,0.126666666666667,0.131333333333333,0.120666666666667,0.107333333333333,0.0883134130146083,0.775510204081633,0.804081632653061,0.738775510204082,0.657142857142857,29,1.923,2.214,0.291,8.72760177659783,"",4.04754548959425,35.5428775937547,36.8523520314194,33.8592676024716,30.1179120662869
"318","8/7/23","211","April_2023","Susceptible","Montipora capitata",8,0.454333333333333,0.169333333333333,0.153666666666667,0.159666666666667,0.136666666666667,0.118,0.113545816733068,0.90748031496063,0.942913385826772,0.807086614173228,0.696850393700787,30,2.733,3.022,0.289,8.6676182592329,"",5.24000080931653,41.879108554139,43.5143015128689,37.2460618377375,32.1587948550221
"319","8/7/23","212","April_2023","Resistant","Montipora capitata",8,0.480666666666667,0.190333333333333,0.167,0.176,0.152333333333333,0.131666666666667,0.115670650730412,0.877408056042032,0.924693520140105,0.800350262697023,0.691768826619965,31,1.693,2.007,0.314,9.41741222629457,"",4.91305458233824,37.267480066008,39.2759071354335,33.9944878047218,29.3825441638187
"320","8/7/23","213","April_2023","Susceptible","Montipora capitata",8,0.435333333333333,0.165,0.181,0.196333333333333,0.161666666666667,0.132,0.107702523240372,1.0969696969697,1.18989898989899,0.97979797979798,0.8,32,3.567,3.797,0.23,6.89810449696736,"",6.2453401967292,63.609920519584,68.9986062357919,56.8154907034959,46.3895552960502
"321","8/7/23","214","April_2023","Resistant","Montipora capitata",8,0.378333333333333,0.164666666666667,0.219333333333333,0.240666666666667,0.193666666666667,0.154333333333333,0.0851261620185923,1.33198380566802,1.46153846153846,1.17611336032389,0.937246963562753,33,2.651,2.879,0.228,6.83812097960244,"",4.97950605276021,77.9151939336093,85.4935714590667,68.7974584732933,54.8248249107312
"322","8/7/23","217","April_2023","Susceptible","Montipora capitata",8,0.325666666666667,0.148,0.154333333333333,0.163333333333333,0.135666666666667,0.113,0.0707835325365206,1.04279279279279,1.1036036036036,0.916666666666667,0.763513513513514,34,1.49,1.8,0.31,9.29744519156471,"",3.04528958560532,44.8636274291302,47.4798648818008,39.4373571569244,32.8483146835316
"323","8/7/23","218","April_2023","Resistant","Montipora capitata",8,0.387333333333333,0.167333333333333,0.142333333333333,0.149666666666667,0.130333333333333,0.114,0.0876494023904383,0.850597609561753,0.894422310756972,0.778884462151394,0.681274900398406,35,1.879,2.074,0.195,5.84839294308102,"",5.99476835728916,58.1765020127834,61.173886191428,53.2716915386377,46.5956995043839
"324","8/7/23","219","April_2023","Susceptible","Montipora capitata",8,0.469666666666667,0.173333333333333,0.189,0.207666666666667,0.173666666666667,0.143666666666667,0.118061088977424,1.09038461538462,1.19807692307692,1.00192307692308,0.828846153846154,36,2.137,2.311,0.174,5.21856601074922,"",9.04931268354111,83.5773362367085,91.8318879637908,76.796811603748,63.5305677566514
"325","8/7/23","220","April_2023","Resistant","Montipora capitata",8,0.363,0.162333333333333,0.195666666666667,0.217666666666667,0.182,0.149,0.0799468791500664,1.20533880903491,1.34086242299795,1.1211498973306,0.917864476386037,37,2.866,3.079,0.213,6.38824459936543,"",5.00587464406155,75.4723016807865,83.9581141355257,70.2008121255698,57.4720934434609
"326","8/7/23","221","April_2023","Susceptible","Montipora capitata",8,0.380666666666667,0.15,0.149666666666667,0.161666666666667,0.138333333333333,0.118,0.0918990703851262,0.997777777777778,1.07777777777778,0.922222222222222,0.786666666666667,38,4.027,4.216,0.189,5.66844239098623,"",6.48496105605738,70.4093088686523,76.0545986665843,65.0776462817165,55.5120163463316
"327","8/7/23","222","April_2023","Resistant","Montipora capitata",8,0.313,0.135,0.12,0.126333333333333,0.110666666666667,0.0973333333333333,0.0709163346613546,0.888888888888889,0.935802469135802,0.819753086419753,0.720987654320988,39,1.541,1.7,0.159,4.76868963051222,"",5.94849656036325,74.560431293442,78.4955651672625,68.7612866372854,60.4767942713474
"328","8/7/23","240","April_2023","Resistant","Porites compressa",8,0.479,0.292333333333333,0.224666666666667,0.249,0.250666666666667,0.243666666666667,0.0743691899070385,0.768529076396807,0.851767388825542,0.857468643101482,0.833523375142531,48,5.502,5.968,0.466,13.9761595460295,"",2.12845852716861,21.995429398633,24.3777236806808,24.540894521917,23.8555769887251
"329","8/7/23","241","April_2023","Susceptible","Porites compressa",8,0.424666666666667,0.245333333333333,0.200666666666667,0.216666666666667,0.212,0.204,0.0714475431606906,0.817934782608696,0.883152173913043,0.864130434782609,0.831521739130435,49,5.465,5.635,0.17,5.09859897601935,"",5.60526870198936,64.1693756622754,69.2858707316927,67.7935596697793,65.2353121350707
"330","8/7/23","242","April_2023","Resistant","Porites compressa",8,0.364,0.193,0.155666666666667,0.164333333333333,0.162666666666667,0.157666666666667,0.0681274900398406,0.806563039723662,0.85146804835924,0.842832469775475,0.81692573402418,50,2.897,3.128,0.231,6.92809625564984,"",3.93340320491551,46.5676578362151,49.1602897500086,48.6617066896637,47.165957508629
"331","8/7/23","243","April_2023","Susceptible","Porites compressa",8,0.307,0.169,0.137666666666667,0.145333333333333,0.142333333333333,0.137333333333333,0.0549800796812749,0.814595660749507,0.859960552268244,0.842209072978304,0.812623274161736,51,2.091,2.153,0.0619999999999998,1.85948903831294,"",11.8269220303996,175.230000062504,184.988571494557,181.170000064623,174.805714348067
"332","8/7/23","248","April_2023","Resistant","Porites compressa",8,0.449666666666667,0.275666666666667,0.181333333333333,0.19,0.186666666666667,0.181,0.0693227091633466,0.657799274486094,0.689238210399033,0.677146311970979,0.656590084643289,52,6.285,6.732,0.447,13.4063161310627,"",2.06835967422026,19.6265482047514,20.5645817586549,20.2037996225382,19.5904699911397
